,room_id,host_id,total_score
213,7838961,25188,4.6600314300680985
214,13060255,6950436,4.6600314300680985
215,10054046,30283594,4.6600314300680985
216,12398005,20857768,4.6600314300680985
217,10655144,41102014,4.6600314300680985
218,11948017,1426567,4.6600314300680985
219,9647355,28075417,4.6600314300680985
220,8188894,43195276,4.6600314300680985
221,12750816,66050182,4.6600314300680985
222,12873337,70412204,4.6600314300680985
223,12831927,67307654,4.6600314300680985
224,11842312,12243051,4.6600314300680985
225,7125052,37320933,4.6600314300680985
226,5222368,1532353,4.6600314300680985
227,4681859,3003724,4.6600314300680985
228,12736777,39964775,4.6600314300680985
229,12916551,70833557,4.6600314300680985
230,13091074,1416883,4.6600314300680985
231,1589392,4195134,4.6600314300680985
232,12655758,68753453,4.6600314300680985
233,9343915,48494513,4.6600314300680985
234,11039763,24771710,4.6600314300680985
235,7342359,32228249,4.6600314300680985
236,11512755,10138187,4.6600314300680985
237,665035,25188,4.6600314300680985
238,5259996,71783,4.6600314300680985
239,9532771,49365462,4.6600314300680985
240,13007124,68072593,4.6600314300680985
241,822063,4142522,4.6600314300680985
242,13047172,72203021,4.6600314300680985
243,12802213,69757322,4.6600314300680985
244,8404805,26956083,4.6600314300680985
245,8828147,3958442,4.6600314300680985
246,12545716,64969164,4.6600314300680985
247,12028924,5635152,4.6600314300680985
248,12359181,36496544,4.6600314300680985
249,5904596,24496999,4.6600314300680985
250,601763,71783,4.6600314300680985
251,12020004,42018686,4.6600314300680985
252,444367,1451874,4.6600314300680985
253,12997241,12164071,4.6600314300680985
254,10185866,52311253,4.6600314300680985
255,12409208,1779593,4.6600314300680985
256,12873438,14004174,4.6600314300680985
257,11569156,60500914,4.6600314300680985
258,10226171,18290025,4.6600314300680985
259,11688611,12243051,4.6600314300680985
260,12559899,34191455,4.6600314300680985
261,11022736,40649306,4.6600314300680985
262,10249647,21275421,4.6600314300680985
263,7857318,30283594,4.6600314300680985
264,6865619,35975768,4.6600314300680985
265,7529525,39459066,4.6600314300680985
266,4652263,24075349,4.6600314300680985
267,9969226,274767,4.6600314300680985
268,2736979,14004174,4.6600314300680985
269,1961034,10133129,4.6600314300680985
270,10835494,8207666,4.6600314300680985
271,12085299,8654826,4.6600314300680985
272,12833084,32626502,4.6600314300680985
273,12190053,4913318,4.6600314300680985
274,8336364,18807764,4.6600314300680985
275,496026,1956464,4.6600314300680985
276,1628130,333220,4.6600314300680985
277,6921672,36278389,4.6600314300680985
278,13056531,72295255,4.6600314300680985
279,12989366,19573145,4.6600314300680985
280,12988556,19573145,4.6600314300680985
281,9494064,49207830,4.6600314300680985
282,5738018,7302835,4.6600314300680985
283,12852617,52260121,4.6600314300680985
284,5967936,30979867,4.6600314300680985
285,10749312,55571157,4.6600314300680985
286,12932001,9155267,4.6600314300680985
287,12781774,39290576,4.6600314300680985
288,12667158,66050182,4.6600314300680985
289,169938,809859,4.6600314300680985
290,7618925,11228809,4.6600314300680985
291,903598,25188,4.6600314300680985
292,12580274,41542719,4.6600314300680985
293,12364368,40297419,4.6600314300680985
294,12618291,68502098,4.6600314300680985
295,12248521,48876489,4.6600314300680985
296,12368012,66824316,4.6600314300680985
297,6386351,33289576,4.6600314300680985
298,543188,25188,4.6600314300680985
299,11006149,57112558,4.6600314300680985
300,8099266,30283594,4.6600314300680985
301,12247217,30283594,4.6600314300680985
302,8085906,30283594,4.6600314300680985
303,8184007,30283594,4.6600314300680985
304,7637094,40067818,4.6600314300680985
305,9403571,19055705,4.6600314300680985
306,10228764,30283594,4.6600314300680985
307,951485,25188,4.6600314300680985
308,8081935,30283594,4.6600314300680985
309,10211649,52470335,4.6600314300680985
310,951473,25188,4.6600314300680985
311,10229333,30283594,4.6600314300680985
312,8335652,30283594,4.6600314300680985
313,11985521,30283594,4.6600314300680985
314,9041513,9419684,4.6600314300680985
315,7219056,9419684,4.6600314300680985
316,10880916,30283594,4.6600314300680985
317,8325366,30283594,4.6600314300680985
318,9669300,18756452,4.6600314300680985
319,5911004,6591423,4.6600314300680985
320,9903,25188,4.6600314300680985
321,716512,25188,4.6600314300680985
322,8955473,20079643,4.6600314300680985
323,8925974,20079643,4.6600314300680985
324,6268395,30283594,4.6600314300680985
325,12626504,6723877,4.6600314300680985
326,10882267,41998307,4.6600314300680985
327,9991857,30283594,4.6600314300680985
328,9993826,30283594,4.6600314300680985
329,12290477,3713069,4.6600314300680985
330,7240149,35950087,4.6600314300680985
331,11890669,54723812,4.6600314300680985
332,12263690,30283594,4.6600314300680985
333,12672097,46846483,4.6600314300680985
334,9992143,30283594,4.6600314300680985
335,7159343,28980127,4.6600314300680985
336,11982313,30283594,4.6600314300680985
337,3401809,25188,4.6600314300680985
338,11983535,30283594,4.6600314300680985
339,6480967,33865671,4.6600314300680985
340,10117472,30283594,4.6600314300680985
341,12383204,30283594,4.6600314300680985
342,9934771,15035971,4.6600314300680985
343,10116914,30283594,4.6600314300680985
344,10117122,30283594,4.6600314300680985
345,11963384,30283594,4.6600314300680985
346,11968079,30283594,4.6600314300680985
347,12376963,33225313,4.6600314300680985
348,12383703,30283594,4.6600314300680985
349,2993107,1546670,4.6600314300680985
350,12301081,30283594,4.6600314300680985
351,9921925,30283594,4.6600314300680985
352,12362389,2025724,4.6600314300680985
353,11398499,59820555,4.6600314300680985
354,6758462,22348222,4.6600314300680985
355,9821291,24171028,4.6600314300680985
356,7694559,22348222,4.6600314300680985
357,6759439,22348222,4.6600314300680985
358,11398458,56540970,4.6600314300680985
359,9770560,5380487,4.6600314300680985
360,12282650,21184200,4.6600314300680985
361,8403945,22348222,4.6600314300680985
362,12953937,44792241,4.6600314300680985
363,11940785,25470887,4.6600314300680985
364,12290886,32532791,4.6600314300680985
365,6850880,22348222,4.6600314300680985
366,6758482,22348222,4.6600314300680985
367,7476340,22348222,4.6600314300680985
368,11768880,62644786,4.6600314300680985
369,6810723,22348222,4.6600314300680985
370,10153536,30283594,4.6600314300680985
371,12934186,757253,4.6600314300680985
372,9840919,32532791,4.6600314300680985
373,9834532,5610797,4.6600314300680985
374,9698823,2268578,4.6600314300680985
375,12962690,64082142,4.6600314300680985
376,12264207,66050182,4.6600314300680985
377,12760108,32778391,4.6600314300680985
378,12973308,71393113,4.6600314300680985
379,9999894,39481873,4.6600314300680985
380,13083058,48018479,4.6600314300680985
381,8063815,30283594,4.6600314300680985
382,8163273,30283594,4.6600314300680985
383,8162168,30283594,4.6600314300680985
384,2214923,9419684,4.6600314300680985
385,10036192,30283594,4.6600314300680985
386,8187595,30283594,4.6600314300680985
387,10131503,30283594,4.6600314300680985
388,10034930,30283594,4.6600314300680985
389,10035581,30283594,4.6600314300680985
390,12102482,30283594,4.6600314300680985
391,9652961,7829762,4.6600314300680985
392,10048789,30283594,4.6600314300680985
393,10033715,30283594,4.6600314300680985
394,3747216,19168001,4.6600314300680985
395,12972378,71380118,4.6600314300680985
396,8145397,30283594,4.6600314300680985
397,11677211,47928161,4.6600314300680985
398,9040476,9419684,4.6600314300680985
399,11739746,51441309,4.6600314300680985
400,9990201,30283594,4.6600314300680985
401,12882483,2269848,4.6600314300680985
402,11060140,51673899,4.6600314300680985
403,13000643,11959815,4.6600314300680985
404,11927580,15421490,4.6600314300680985
405,1119740,25188,4.6600314300680985
406,6747461,6846812,4.6600314300680985
407,7694365,22348222,4.6600314300680985
408,9853959,50727619,4.6600314300680985
409,11634778,10477120,4.6600314300680985
410,12924446,799496,4.6600314300680985
411,12972176,55048606,4.6600314300680985
412,9209711,47898569,4.6600314300680985
413,12587887,68277260,4.6600314300680985
414,12971878,7661802,4.6600314300680985
415,12655180,10014314,4.6600314300680985
416,7740592,4552954,4.6600314300680985
417,8303267,4552954,4.6600314300680985
418,6762011,22348222,4.6600314300680985
419,8206536,22348222,4.6600314300680985
420,12325694,18887719,4.6600314300680985
421,9327506,19642206,4.6600314300680985
422,7342489,22348222,4.6600314300680985
423,10945558,51673899,4.6600314300680985
424,10859498,51673899,4.6600314300680985
425,6991310,36495581,4.6600314300680985
426,7474044,22348222,4.6600314300680985
427,12997334,24584254,4.6600314300680985
428,9252183,22348222,4.6600314300680985
429,13015679,47054791,4.6600314300680985
430,7475052,22348222,4.6600314300680985
431,12541136,15588404,4.6600314300680985
432,4602191,20079643,4.6600314300680985
433,10051649,30283594,4.6600314300680985
434,23668,25188,4.6600314300680985
435,10118573,30283594,4.6600314300680985
436,12400995,55708104,4.6600314300680985
437,10152056,30283594,4.6600314300680985
438,10118716,30283594,4.6600314300680985
439,11885879,20932695,4.6600314300680985
440,7928656,41383849,4.6600314300680985
441,7713815,22348222,4.6600314300680985
442,4467841,9419684,4.6600314300680985
443,7855702,30283594,4.6600314300680985
444,5814459,5949009,4.6600314300680985
445,9386847,27446821,4.6600314300680985
446,7514336,22348222,4.6600314300680985
447,12425501,21184200,4.6600314300680985
448,10119193,30283594,4.6600314300680985
449,12088322,30283594,4.6600314300680985
450,9464030,6902661,4.6600314300680985
451,10119327,30283594,4.6600314300680985
452,10327517,53144645,4.6600314300680985
453,12246137,30283594,4.6600314300680985
454,12897110,70633440,4.6600314300680985
455,13015927,18202088,4.6600314300680985
456,13078164,23099761,4.6600314300680985
457,9576685,49569819,4.6600314300680985
458,12533075,6073299,4.6600314300680985
459,1523772,8130814,4.6600314300680985
460,10009367,13004639,4.6600314300680985
461,12789763,17045247,4.6600314300680985
462,8934599,26956083,4.6600314300680985
463,12341992,64165774,4.6600314300680985
464,10810,38440,4.6600314300680985
465,12473136,13155584,4.6600314300680985
466,12873268,2051523,4.6600314300680985
467,9110708,32018716,4.6600314300680985
468,11343048,41921566,4.6600314300680985
469,7514024,22348222,4.6600314300680985
470,12210223,45615983,4.6600314300680985
471,10022766,105154,4.6600314300680985
472,5719606,3432624,4.6600314300680985
473,11395461,59792146,4.6600314300680985
474,12372052,21745230,4.6600314300680985
475,5628808,28759412,4.6600314300680985
476,11521541,14133713,4.6600314300680985
477,7475573,22348222,4.6600314300680985
478,12205324,65632036,4.6600314300680985
479,9631816,11082983,4.6600314300680985
480,12264926,34078385,4.6600314300680985
481,7971930,1848513,4.6600314300680985
482,9504177,20934696,4.6600314300680985
483,12774639,4161865,4.6600314300680985
484,11885148,409027,4.6600314300680985
485,12581207,35777842,4.6600314300680985
486,5690640,29503737,4.6600314300680985
487,10445235,35019081,4.6600314300680985
488,7920759,41766550,4.6600314300680985
489,13091712,54995023,4.6600314300680985
490,7009774,36747522,4.6600314300680985
491,13032590,21745230,4.6600314300680985
492,12628940,68572323,4.6600314300680985
493,13028097,33694027,4.6600314300680985
494,9593141,49651994,4.6600314300680985
495,12532440,16620216,4.6600314300680985
496,9774847,50161296,4.6600314300680985
497,8607856,31545543,4.6600314300680985
498,11896394,13263766,4.6600314300680985
499,12734288,46589576,4.6600314300680985
500,11988537,64082142,4.6600314300680985
501,9508975,21737209,4.6600314300680985
502,8389735,41456680,4.6600314300680985
503,5932402,2221632,4.6600314300680985
504,6016150,30283594,4.6600314300680985
505,11981674,30283594,4.6600314300680985
506,12302222,30283594,4.6600314300680985
507,10034284,30283594,4.6600314300680985
508,10262069,30283594,4.6600314300680985
509,11980760,30283594,4.6600314300680985
510,8914895,36981635,4.6600314300680985
511,9922595,30283594,4.6600314300680985
512,12382743,30283594,4.6600314300680985
513,12726343,58930331,4.6600314300680985
514,12356183,30283594,4.6600314300680985
515,12205580,65394478,4.6600314300680985
516,12932465,17351265,4.6600314300680985
517,12303347,30283594,4.6600314300680985
518,11735784,9419684,4.6600314300680985
519,13060835,72340877,4.6600314300680985
520,12655866,44795554,4.6600314300680985
521,12493396,29568033,4.6600314300680985
522,13015832,18202088,4.6600314300680985
523,13014498,22110106,4.6600314300680985
524,12902509,10669839,4.6600314300680985
525,9261381,47670141,4.6600314300680985
526,7837202,22348222,4.6600314300680985
527,12962923,20857768,4.6600314300680985
528,901914,4818556,4.6600314300680985
529,12988807,71551723,4.6600314300680985
530,12365159,2788083,4.6600314300680985
531,9864083,50766866,4.6600314300680985
532,13060113,62461042,4.6600314300680985
533,12648403,1846434,4.6600314300680985
534,8275452,9744348,4.6600314300680985
535,13056513,6210771,4.6600314300680985
536,12124586,48062212,4.6600314300680985
537,12363660,56359408,4.6600314300680985
538,11419461,29713098,4.6600314300680985
539,11678470,48518596,4.6600314300680985
540,9822600,826833,4.6600314300680985
541,10857914,45651169,4.6600314300680985
542,11569331,2225350,4.6600314300680985
543,7832890,22348222,4.6600314300680985
544,13024385,12243051,4.6600314300680985
545,7450348,39019557,4.6600314300680985
546,13045194,19455327,4.6600314300680985
547,12972323,10396155,4.6600314300680985
548,12815192,17045533,4.6600314300680985
549,6713148,13622079,4.6600314300680985
550,13033074,23085777,4.6600314300680985
551,6798777,499127,4.6600314300680985
552,12627941,66952442,4.6600314300680985
553,11972989,9258077,4.6600314300680985
554,10051623,30283594,4.6600314300680985
555,611081,3029783,4.6600314300680985
556,11572370,47664830,4.6600314300680985
557,11863105,44013653,4.6600314300680985
558,10132073,51992629,4.6600314300680985
559,12288299,30283594,4.6600314300680985
560,10053032,30283594,4.6600314300680985
561,8535768,20646040,4.6600314300680985
562,2871079,14674644,4.6600314300680985
563,2021483,10197317,4.6600314300680985
564,12405534,37220686,4.6600314300680985
565,6939759,26413047,4.6600314300680985
566,13005579,71536024,4.6600314300680985
567,12407753,66721032,4.6600314300680985
568,12784064,3137257,4.6600314300680985
569,5781926,29573894,4.6600314300680985
570,10053454,30283594,4.6600314300680985
571,10053549,30283594,4.6600314300680985
572,11295065,33049221,4.6600314300680985
573,11371205,21184200,4.6600314300680985
574,13089490,20415645,4.6600314300680985
575,7273770,4191762,4.6600314300680985
576,12652181,12790789,4.6600314300680985
577,12515067,3073029,4.6600314300680985
578,10050765,30283594,4.6600314300680985
579,12072006,9593553,4.6600314300680985
580,11968275,17765198,4.6600314300680985
581,11541697,26257564,4.6600314300680985
582,12221012,28167413,4.6600314300680985
583,12697772,27101834,4.6600314300680985
584,1959873,10127577,4.6600314300680985
585,5814485,5949009,4.6600314300680985
586,12827851,17519745,4.6600314300680985
587,12306135,66356498,4.6600314300680985
588,13078148,20857768,4.6600314300680985
589,8595227,45229943,4.6600314300680985
590,12752020,41100756,4.6600314300680985
591,6672582,14165150,4.6600314300680985
592,9218288,21361004,4.6600314300680985
593,12603280,22541573,4.6600314300680985
594,12344014,1570388,4.6600314300680985
595,13054720,72272410,4.6600314300680985
596,13041602,72132089,4.6600314300680985
597,12566065,68125441,4.6600314300680985
598,13017678,18753489,4.6600314300680985
599,12593295,48876489,4.6600314300680985
600,12209147,65660258,4.6600314300680985
601,12209339,65660258,4.6600314300680985
602,3283689,15735780,4.6600314300680985
603,12855343,12164071,4.6600314300680985
604,12930651,5580771,4.6600314300680985
605,12590872,54064917,4.6600314300680985
606,9926208,26223574,4.6600314300680985
607,9201923,32804815,4.6600314300680985
608,12811560,41734842,4.6600314300680985
609,6449549,873460,4.6600314300680985
610,12931313,50646598,4.6600314300680985
611,12656844,33233678,4.6600314300680985
612,12803718,54099497,4.6600314300680985
613,12998582,14165150,4.6600314300680985
614,8589560,9721496,4.6600314300680985
615,12984263,9419684,4.6600314300680985
616,13074722,3552368,4.6600314300680985
617,11127085,26347507,4.6600314300680985
618,13046976,507084,4.6600314300680985
619,12470617,67493832,4.6600314300680985
620,12931421,19201715,4.6600314300680985
621,12679021,38001139,4.6600314300680985
622,9531326,1229497,4.6600314300680985
623,13007112,41090120,4.6600314300680985
624,12833769,35850440,4.6600314300680985
625,12051555,57328816,4.6600314300680985
626,4556374,3690995,4.6600314300680985
627,3415617,5872764,4.6600314300680985
628,12153945,65261570,4.6600314300680985
629,5775139,29963974,4.6600314300680985
630,5884210,28056464,4.6600314300680985
631,6716872,27805870,4.6600314300680985
632,8336388,29066313,4.6600314300680985
633,8367382,44095370,4.6600314300680985
634,9840595,32532791,4.6600314300680985
635,7856208,41439483,4.6600314300680985
636,9793239,50471189,4.6600314300680985
637,12854553,8907338,4.6600314300680985
638,6467991,5408506,4.6600314300680985
639,11788394,27127153,4.6600314300680985
640,47722,25188,4.6600314300680985
641,47725,25188,4.6600314300680985
642,6894734,36128699,4.6600314300680985
643,9446242,3977458,4.6600314300680985
644,9868322,47328881,4.6600314300680985
645,11751289,42847628,4.6600314300680985
646,6451456,33687245,4.6600314300680985
647,12472811,58635382,4.6600314300680985
648,12696973,52130058,4.6600314300680985
649,10949319,51373748,4.6600314300680985
650,8152796,40314351,4.6600314300680985
651,12712045,32156083,4.6600314300680985
652,12480200,23884897,4.6600314300680985
653,12962229,60081407,4.6600314300680985
654,10789952,55833363,4.6600314300680985
655,12979965,43217109,4.6600314300680985
656,12913053,1984434,4.6600314300680985
657,10139648,33506779,4.6600314300680985
658,11771810,26345165,4.6600314300680985
659,12983674,7744251,4.6600314300680985
660,6068207,31044304,4.6600314300680985
661,12849985,70196711,4.6600314300680985
662,13029918,29227463,4.6600314300680985
663,11634638,3987348,4.6600314300680985
664,12997521,71639556,4.6600314300680985
665,5729203,29690250,4.6600314300680985
666,4483906,23209495,4.6600314300680985
667,12341700,66629608,4.6600314300680985
668,12971329,52601623,4.6600314300680985
669,9611030,49727483,4.6600314300680985
670,7482195,34552909,4.6600314300680985
671,4046057,2947824,4.6600314300680985
672,4552675,3003724,4.6600314300680985
673,11389072,1997048,4.6600314300680985
674,8761060,45942466,4.6600314300680985
675,11545785,31368662,4.6600314300680985
676,11021254,10720336,4.6600314300680985
677,4461111,13226301,4.6600314300680985
678,12904318,52601623,4.6600314300680985
679,12586305,34832265,4.6600314300680985
680,13028899,43544288,4.6600314300680985
681,6613472,34609479,4.6600314300680985
682,12023024,64331842,4.6600314300680985
683,9607296,49712982,4.6600314300680985
684,12849003,17917160,4.6600314300680985
685,10127270,50345300,4.6600314300680985
686,9349646,3900945,4.6600314300680985
687,9550398,49456626,4.6600314300680985
688,9607385,40633284,4.6600314300680985
689,12844675,55208717,4.6600314300680985
690,12994227,8582699,4.6600314300680985
691,13015767,43544288,4.6600314300680985
692,12901078,27871799,4.6600314300680985
693,12623651,68517511,4.6600314300680985
694,12826881,18034920,4.6600314300680985
695,12888179,60626931,4.6600314300680985
696,13066242,70061928,4.6600314300680985
697,8992733,46973308,4.6600314300680985
698,11313921,59163294,4.6600314300680985
699,11011124,265036,4.6600314300680985
700,12432623,33319723,4.6600314300680985
701,9710999,34332489,4.6600314300680985
702,13019560,71874341,4.6600314300680985
703,10478553,9818757,4.6600314300680985
704,12022510,17618315,4.6600314300680985
705,12344760,66654235,4.6600314300680985
706,11087731,26420664,4.6600314300680985
707,10537553,41932249,4.6600314300680985
708,12707324,69077492,4.6600314300680985
709,6093430,31622975,4.6600314300680985
710,9710673,34332489,4.6600314300680985
711,13079902,29227463,4.6600314300680985
712,11021342,57191143,4.6600314300680985
713,12496332,11556349,4.6600314300680985
714,9733952,20213683,4.6600314300680985
715,10436811,20333008,4.6600314300680985
716,10490133,54064917,4.6600314300680985
717,12886660,54064917,4.6600314300680985
718,1937433,10024266,4.6600314300680985
719,4369675,22683865,4.6600314300680985
720,6506506,33397159,4.6600314300680985
721,12811191,23752099,4.6600314300680985
722,12254831,36965419,4.6600314300680985
723,5739119,18109786,4.6600314300680985
724,12709469,67822066,4.6600314300680985
725,12022134,19342870,4.6600314300680985
726,4348422,22217451,4.6600314300680985
727,12806707,4263511,4.6600314300680985
728,5510597,17547008,4.6600314300680985
729,12426823,17549950,4.6600314300680985
730,12855396,16052189,4.6600314300680985
731,6862594,10608570,4.6600314300680985
732,11917812,62705983,4.6600314300680985
733,9696537,50074927,4.6600314300680985
734,13000520,66654235,4.6600314300680985
735,12305624,57923738,4.6600314300680985
736,12419766,67175528,4.6600314300680985
737,12504504,17517957,4.6600314300680985
738,12866880,70350398,4.6600314300680985
739,13077603,67103816,4.6600314300680985
740,8815738,45824409,4.6600314300680985
741,5291267,25844126,4.6600314300680985
