,room_id,host_id,total_score
994,3309941,9419684,9.792
995,530983,71783,9.792
996,7933149,814298,9.792
997,8219270,757253,9.792
998,8663720,33525422,9.792
999,11950725,42500137,9.792
1000,8354938,206353,9.792
1001,5455293,4962900,9.792
1002,6748300,12811955,9.792
1003,5952474,508268,9.792
1004,9942503,39932447,9.792
1005,238846,434539,9.792
1006,1902160,3609519,9.792
1007,7978515,1849822,9.792
1008,6629929,63525,9.792
1009,2384581,12083797,9.792
1010,801722,8229,9.792
1011,10068240,15583990,9.792
1012,7853079,814298,9.67
1013,6939126,36379082,9.548
1014,7035556,15589117,9.536
1015,8704161,45692962,9.536
1016,7575052,9653086,9.536
1017,5384923,27840245,9.536
1018,6939162,16379445,9.536
1019,6187208,21407622,9.536
1020,5743939,9402135,9.536
1021,6401859,17890131,9.536
1022,11656698,8898973,9.536
1023,8814105,4962900,9.536
1024,4489490,20857768,9.536
1025,6881541,13124709,9.536
1026,2166134,1851428,9.536
1027,4150640,20857768,9.536
1028,3953472,8202984,9.536
1029,8132683,42946164,9.536
1030,8521792,40108777,9.536
1031,6923446,36287718,9.536
1032,1403408,255183,9.536
1033,4737304,24158689,9.536
1034,4456987,23127374,9.536
1035,7292184,11544688,9.536
1036,5454513,4962900,9.414
1037,6300089,29483150,9.414
1038,8171657,31040010,9.414
1039,2481019,508268,9.414
1040,8439372,44341268,9.414
1041,7904057,41662549,9.414
1042,2247190,9419684,9.414
1043,4040151,9419684,9.414
1044,5649821,28241697,9.414
1045,7921131,12243051,9.414
1046,8999219,5618949,9.414
1047,8227206,43384196,9.414
1048,2547075,3137257,9.414
1049,4065322,17763937,9.414
1050,8518091,42202173,9.414
1051,9494212,15583990,9.414
1052,2933661,11487565,9.292
1053,82637,416912,9.292
1054,3250739,16442921,9.17
1055,4402209,8139434,9.158000000000001
1056,11223924,9410008,9.158000000000001
1057,3363097,261895,9.158000000000001
1058,7741566,26956083,9.158000000000001
1059,9273,4804,9.158000000000001
1060,8753913,43449123,9.158000000000001
1061,10734159,21184200,9.158000000000001
1062,6276572,11071285,9.158000000000001
1063,3371742,17011534,9.158000000000001
1064,8733397,799496,9.158000000000001
1065,3048961,508268,9.158000000000001
1066,3394437,16912440,9.158000000000001
1067,4435928,23025515,9.158000000000001
1068,6677640,34950334,9.158000000000001
1069,7205210,37726868,9.158000000000001
1070,4532603,5670307,9.158000000000001
1071,6322283,19798741,9.158000000000001
1072,2950175,1697505,9.158000000000001
1073,7693009,2182717,9.158000000000001
1074,7479725,17892292,9.158000000000001
1075,7511838,26956083,9.158000000000001
1076,7129785,13892399,9.158000000000001
1077,8587030,45192503,9.158000000000001
1078,4034018,20915681,9.158000000000001
1079,9698226,2574884,9.158000000000001
1080,1425973,1015632,9.036
1081,7708436,236790,9.036
1082,2077794,1500300,9.036
1083,6465075,635157,9.036
1084,4518380,10478250,9.036
1085,4750791,508268,9.036
1086,7731797,12243051,9.036
1087,5395617,27969050,9.036
1088,3303497,16684348,9.036
1089,9491360,21184200,9.036
1090,1964878,9419684,9.036
1091,613719,970426,9.036
1092,8575476,22110106,9.036
1093,2633478,50866,9.036
1094,13059,50866,9.036
1095,4787027,1321084,9.036
1096,2706986,501255,9.036
1097,1426711,7673571,9.036
1098,9824155,50599963,9.036
1099,4518100,10478250,9.036
1100,5639731,1444340,8.914
1101,10233104,25938928,8.914
1102,6014737,25806655,8.914
1103,11498583,25938928,8.792
1104,10356880,41565478,8.780000000000001
1105,8384444,14587487,8.780000000000001
1106,5612512,20857768,8.780000000000001
1107,6971836,36554652,8.780000000000001
1108,6059968,5028116,8.780000000000001
1109,2723274,8790904,8.780000000000001
1110,6992859,36660602,8.780000000000001
1111,9541295,20857768,8.780000000000001
1112,10542140,54361238,8.780000000000001
1113,3808557,19572355,8.780000000000001
1114,4588530,23785538,8.780000000000001
1115,7527149,10502779,8.780000000000001
1116,5371051,27842033,8.780000000000001
1117,7321217,38352201,8.780000000000001
1118,7632130,40035856,8.780000000000001
1119,10106081,40885583,8.780000000000001
1120,7071883,4609373,8.780000000000001
1121,9611852,49731364,8.780000000000001
1122,5884429,15396970,8.780000000000001
1123,6831553,35788567,8.780000000000001
1124,8310653,18604433,8.780000000000001
1125,8337048,16330682,8.658000000000001
1126,5967594,26956083,8.658000000000001
1127,6480616,30666720,8.658000000000001
1128,5903001,30658962,8.658000000000001
1129,21337,25188,8.658000000000001
1130,7264674,6055747,8.658000000000001
1131,67774,26988,8.658000000000001
1132,8309711,43810746,8.658000000000001
1133,10427199,48494513,8.658000000000001
1134,9855805,48494513,8.658000000000001
1135,3628320,2863349,8.658000000000001
1136,7746589,814298,8.658000000000001
1137,57156,271947,8.658000000000001
1138,321328,8302344,8.658000000000001
1139,4670285,24158689,8.658000000000001
1140,1520701,8116589,8.658000000000001
1141,4549400,6530175,8.658000000000001
1142,3052935,886871,8.536
1143,8231382,23777641,8.536
1144,5676025,9240847,8.536
1145,432734,2150893,8.536
1146,13592,25188,8.536
1147,9858437,7772875,8.536
1148,5453775,4678912,8.536
1149,9494511,15583990,8.536
1150,5991427,25806655,8.414
1151,2423613,7000428,8.414
1152,11037352,28323794,8.414
1153,95453,508268,8.402000000000001
1154,11020786,4776690,8.402000000000001
1155,6862758,35962316,8.402000000000001
1156,12269155,66084480,8.402000000000001
1157,6629066,9410008,8.402000000000001
1158,10747524,36468245,8.402000000000001
1159,4854300,7055526,8.402000000000001
1160,11757166,54099497,8.402000000000001
1161,9885963,4365676,8.402000000000001
1162,11397952,49787594,8.402000000000001
1163,3667348,18600144,8.402000000000001
1164,9240102,39816740,8.402000000000001
1165,7804358,23676983,8.402000000000001
1166,6516588,34077299,8.402000000000001
1167,9714378,33649716,8.402000000000001
1168,9957078,51166219,8.402000000000001
1169,202737,25188,8.402000000000001
1170,4948724,508268,8.402000000000001
1171,5984664,2102706,8.402000000000001
1172,7205300,3617571,8.402000000000001
1173,1365335,1172878,8.402000000000001
1174,10967183,5166221,8.402000000000001
1175,1234740,25188,8.402000000000001
1176,3519768,508268,8.402000000000001
1177,7508063,2064438,8.402000000000001
1178,9303396,47579964,8.402000000000001
1179,8717204,25424192,8.402000000000001
1180,3802530,18752830,8.402000000000001
1181,8366402,44095138,8.402000000000001
1182,6845352,2042090,8.402000000000001
1183,11306586,5618949,8.402000000000001
1184,7178893,19646638,8.402000000000001
1185,6069883,15396970,8.402000000000001
1186,4966020,9257829,8.402000000000001
1187,12055566,3142987,8.402000000000001
1188,8118718,17409171,8.402000000000001
1189,11579622,59127419,8.402000000000001
1190,11593592,40117482,8.402000000000001
1191,6574771,16881770,8.402000000000001
1192,8537786,44948848,8.292
1193,5344465,27696228,8.280000000000001
1194,4635390,5521363,8.280000000000001
1195,8696200,19470226,8.280000000000001
1196,6598203,9419684,8.280000000000001
1197,3094942,15695135,8.280000000000001
1198,8340072,43959997,8.280000000000001
1199,8224214,29066313,8.280000000000001
1200,4365667,22659506,8.280000000000001
1201,6065674,21644095,8.280000000000001
1202,6356533,9419684,8.280000000000001
1203,3888360,20113039,8.280000000000001
1204,7348110,29531596,8.280000000000001
1205,627048,25188,8.280000000000001
1206,56937,25188,8.280000000000001
1207,8813451,4962900,8.280000000000001
1208,4309194,5677250,8.280000000000001
1209,4787359,362507,8.280000000000001
1210,7162684,35230712,8.280000000000001
1211,3539510,71783,8.280000000000001
1212,7919500,12243051,8.280000000000001
1213,6089196,31394729,8.280000000000001
1214,5999291,9572594,8.280000000000001
1215,3775876,11487565,8.280000000000001
1216,8131907,42941679,8.280000000000001
1217,11498523,25938928,8.158000000000001
1218,9212213,47908069,8.158000000000001
1219,2429961,3137257,8.158000000000001
1220,2043261,10478250,8.158000000000001
1221,9111413,11272292,8.158000000000001
1222,5714786,1444340,8.036
1223,4567815,3381838,8.024000000000001
1224,8596320,23412310,8.024000000000001
1225,395975,1931881,8.024000000000001
1226,8867379,45865686,8.024000000000001
1227,6017574,31235595,8.024000000000001
1228,3678429,18165984,8.024000000000001
1229,7634067,204485,8.024000000000001
1230,8923817,45402419,8.024000000000001
1231,6118583,31744945,8.024000000000001
1232,10881994,21184200,8.024000000000001
1233,8310894,23916912,8.024000000000001
1234,7351740,30980363,8.024000000000001
1235,6213822,4962900,8.024000000000001
1236,3351728,10502779,8.024000000000001
1237,11120777,21184200,8.024000000000001
1238,7825898,17296560,8.024000000000001
1239,6596242,11792930,8.024000000000001
1240,4350995,22302321,8.024000000000001
1241,12052288,31655122,8.024000000000001
1242,6197950,32141135,8.024000000000001
1243,9858828,50745636,8.024000000000001
1244,533152,71783,8.024000000000001
1245,6062890,28272775,8.024000000000001
1246,5020055,14095697,8.024000000000001
1247,7879708,7594805,8.024000000000001
1248,9301075,9241244,8.024000000000001
1249,10333345,15575274,8.024000000000001
1250,8742954,45865686,8.024000000000001
1251,7723492,4595799,8.024000000000001
1252,10253591,32071442,8.024000000000001
1253,7740436,19911253,8.024000000000001
1254,5784404,26956083,8.024000000000001
1255,9279773,9830531,8.024000000000001
1256,12585455,66497629,8.024000000000001
1257,7229372,17216318,8.024000000000001
1258,830153,206353,7.902
1259,7211531,15102445,7.902
1260,10056496,51354463,7.902
1261,7796658,2064438,7.902
1262,4868653,4472902,7.902
1263,9383758,38340020,7.902
1264,1092093,26988,7.902
1265,8473033,15896838,7.902
1266,25142,25188,7.902
1267,9765,25188,7.902
1268,3182473,25188,7.902
1269,9809914,21184200,7.902
1270,8861069,15192564,7.902
1271,6598162,30283594,7.902
1272,7855120,1444340,7.902
1273,7728508,12243051,7.902
1274,6544715,33986390,7.902
1275,10524612,3594203,7.902
1276,5308475,27496706,7.902
1277,5904732,987917,7.902
1278,1340290,3274255,7.902
1279,8981656,46926631,7.902
1280,6686224,25700968,7.902
1281,8422253,44355774,7.78
1282,3839678,5776160,7.78
1283,8634599,45402419,7.78
1284,2778656,14211557,7.78
1285,4837659,4531891,7.78
1286,9933886,51060208,7.78
1287,6014302,25806655,7.78
1288,4484798,16442921,7.658
1289,12308161,66371429,7.646
1290,7611271,953185,7.646
1291,6911945,36221474,7.646
1292,8827268,3958442,7.646
1293,7522296,38701026,7.646
1294,1612842,8573721,7.646
1295,11082235,57533988,7.646
1296,9575992,49569819,7.646
1297,3342094,1922657,7.646
1298,8480507,6349477,7.646
1299,8985647,5620597,7.646
1300,1925397,9974086,7.646
1301,583255,306407,7.646
1302,9489487,26133980,7.646
1303,5885130,29855553,7.646
1304,721979,25188,7.646
1305,2649521,13563081,7.646
1306,11866651,40946436,7.646
1307,10083878,51741798,7.646
1308,519272,2444900,7.646
1309,8067585,27756951,7.646
1310,8859689,44617326,7.646
1311,1458081,1431134,7.646
1312,1899770,2120544,7.646
1313,3575220,13226301,7.646
1314,7086825,34552909,7.646
1315,8473851,44625108,7.646
1316,3198169,13935980,7.646
1317,10658792,3744960,7.646
1318,9415687,4071493,7.646
1319,11492423,10393465,7.646
1320,7053454,36992931,7.646
1321,11924459,46702413,7.524
1322,10995976,47492498,7.524
1323,11639771,61695168,7.524
1324,1701741,7419610,7.524
1325,7856323,12243051,7.524
1326,7598493,6914639,7.524
1327,2186358,9419684,7.524
1328,6568621,9419684,7.524
1329,3004304,412694,7.524
1330,7214920,20062444,7.524
1331,716643,25188,7.524
1332,7499960,9529655,7.524
1333,7596262,30283594,7.524
1334,4870883,25056412,7.524
1335,8882195,12243051,7.524
1336,10426124,53699829,7.524
1337,579605,71783,7.524
1338,12154934,65268598,7.524
1339,6348631,7119092,7.524
1340,12151677,60256371,7.524
1341,9610545,13456546,7.524
1342,8886703,5163862,7.524
1343,1494726,7506913,7.524
1344,10113230,51899080,7.524
1345,7476671,24158689,7.524
1346,8200839,43217109,7.524
1347,12173918,65403081,7.524
1348,65329,319393,7.524
1349,9415179,45369382,7.524
1350,11593248,59082726,7.524
1351,6167184,31993940,7.402
1352,1864705,9419684,7.402
1353,2043529,10478250,7.402
1354,5601743,19280995,7.402
1355,10809,38440,7.28
1356,12797493,33597924,7.268
1357,6974627,1299837,7.268
1358,11618815,61523768,7.268
1359,8555187,14131690,7.268
1360,11648212,38107558,7.268
1361,5844314,30342817,7.268
1362,1421610,7652728,7.268
1363,8301926,43772222,7.268
1364,10367015,26839308,7.268
1365,12309083,66378068,7.268
1366,5405928,1169936,7.268
1367,11147761,57951755,7.268
1368,10032327,45004988,7.268
1369,2621242,13424353,7.268
1370,2592416,13271600,7.268
1371,4021522,25188,7.268
1372,9474436,49104276,7.268
1373,10096682,29224062,7.268
1374,5058148,1604662,7.268
1375,8814532,4962900,7.268
1376,7749568,40738497,7.268
1377,5592866,28185704,7.268
1378,2061478,10550788,7.268
1379,1174776,6429699,7.268
1380,6908672,36204532,7.268
1381,9810120,50427565,7.268
1382,7446573,11541727,7.268
1383,10175033,36670279,7.268
1384,5370684,23002667,7.268
1385,2672058,13565868,7.268
1386,6930501,30128383,7.268
1387,5521378,25636575,7.268
1388,9572941,36388924,7.268
1389,9030209,47136837,7.268
1390,9117009,6689112,7.268
1391,10120623,19574475,7.268
1392,7956634,8154081,7.268
1393,4916260,4121218,7.146
1394,9219720,14890516,7.146
1395,6131224,7303930,7.146
1396,7650016,24032418,7.146
1397,11758169,62572217,7.146
1398,11585331,21184200,7.146
1399,8686165,12243051,7.146
1400,8211468,4407416,7.146
1401,8663351,45516766,7.146
1402,8283955,4657259,7.146
1403,10763248,3828480,7.146
1404,531552,71783,7.146
1405,1868124,9419684,7.146
1406,8170181,26303242,7.146
1407,4928894,25390791,7.146
1408,4287989,22235659,7.146
1409,2943804,50866,7.146
1410,9825415,27121083,7.146
1411,3164650,16052189,7.146
1412,12112848,41658897,7.146
1413,6425318,14303759,7.146
1414,11333422,42333465,7.146
1415,3415434,16442921,7.024
1416,11986653,25716456,7.024
1417,4875342,7480473,7.024
1418,6780300,212445,7.024
1419,8536127,39459066,7.024
1420,5832127,3729809,7.024
1421,12204600,29220677,7.024
1422,7602994,30988954,6.890000000000001
1423,12233830,6933825,6.890000000000001
1424,12000174,1007365,6.890000000000001
1425,11474006,29112750,6.890000000000001
1426,5762866,29899026,6.890000000000001
1427,8512382,23822417,6.890000000000001
1428,9282662,13622079,6.890000000000001
1429,6104388,1633163,6.890000000000001
1430,8275122,14140959,6.890000000000001
1431,9078998,9240628,6.890000000000001
1432,9448243,20857768,6.890000000000001
1433,11184683,8957238,6.890000000000001
1434,5445126,28243100,6.890000000000001
1435,6800522,18517776,6.890000000000001
1436,8316068,43217109,6.890000000000001
1437,9841140,32532791,6.890000000000001
1438,8390386,44210183,6.890000000000001
1439,6914622,36238599,6.890000000000001
1440,3593290,5988470,6.890000000000001
1441,349409,1770277,6.890000000000001
1442,11739985,35411494,6.890000000000001
1443,5918944,449295,6.890000000000001
1444,1551467,1106261,6.890000000000001
1445,851927,2204348,6.890000000000001
1446,56927,25188,6.890000000000001
1447,2848393,3011415,6.890000000000001
1448,7275108,892781,6.890000000000001
1449,8406972,10115868,6.890000000000001
1450,4742275,5474074,6.890000000000001
1451,4294557,22288672,6.890000000000001
1452,2573685,508268,6.890000000000001
1453,11114345,17198627,6.890000000000001
1454,3903273,2278181,6.890000000000001
1455,9857049,48494513,6.890000000000001
1456,8846202,2405780,6.890000000000001
1457,8454985,15151322,6.890000000000001
1458,3865336,16945069,6.890000000000001
1459,11421004,5846610,6.890000000000001
1460,5049582,197327,6.890000000000001
1461,10138792,18202088,6.890000000000001
1462,8614316,5039687,6.890000000000001
1463,11441717,56874023,6.890000000000001
1464,11418599,23752099,6.890000000000001
1465,1301500,3578624,6.890000000000001
1466,9998187,19480579,6.890000000000001
1467,8409196,22927491,6.890000000000001
1468,8129715,892781,6.890000000000001
1469,8371203,43078666,6.890000000000001
1470,4935269,2229363,6.890000000000001
1471,12274332,2653630,6.890000000000001
1472,9844242,50688211,6.768
1473,11442548,53493734,6.768
1474,11802808,17225898,6.768
1475,4699742,24294559,6.768
1476,11008495,53360618,6.768
1477,6344696,20567907,6.768
1478,6677700,34950545,6.768
1479,1868513,9419684,6.768
1480,9343889,5576703,6.768
1481,27611,119381,6.768
1482,4787213,5952458,6.768
1483,2892825,14785487,6.768
1484,6685682,814298,6.768
1485,11589644,12243051,6.768
1486,8424398,3248527,6.768
1487,8439661,1444340,6.768
1488,543078,25188,6.768
1489,7840797,4962900,6.768
1490,6690605,35018472,6.768
1491,5974871,29660538,6.768
1492,10070404,51673899,6.768
1493,9845039,184232,6.768
1494,7746727,3103040,6.768
1495,12109171,37892354,6.768
1496,2592301,970426,6.768
1497,9900315,724846,6.768
1498,9015308,47074939,6.768
1499,9834727,50648271,6.768
1500,7018497,25960013,6.768
1501,3006311,5695034,6.768
1502,4261781,17814164,6.768
1503,12233225,25938928,6.768
1504,11169560,34039422,6.768
1505,2884903,14743729,6.768
1506,2986800,2254462,6.768
1507,11912139,14303759,6.768
1508,6686331,24950258,6.768
1509,886378,4426354,6.768
1510,9060132,41282500,6.768
1511,10883063,24593919,6.768
1512,12233043,25938928,6.646
1513,54944,25188,6.646
1514,9340963,14095697,6.646
1515,10266928,48494513,6.646
1516,10247000,15168012,6.646
1517,3827568,16442921,6.646
1518,11907764,34532779,6.646
1519,4256894,22090809,6.646
1520,9958026,42333465,6.646
1521,3765014,16442921,6.524
1522,11760822,50437930,6.5120000000000005
1523,1487970,7956873,6.5120000000000005
1524,9364092,24904722,6.5120000000000005
1525,1757417,9241244,6.5120000000000005
1526,8131638,42238927,6.5120000000000005
1527,8335066,4657259,6.5120000000000005
1528,8265471,5206005,6.5120000000000005
1529,3903324,9419684,6.5120000000000005
1530,7367795,31866207,6.5120000000000005
1531,5433246,28184185,6.5120000000000005
1532,7633883,814298,6.5120000000000005
1533,11669363,8329710,6.5120000000000005
1534,5495547,2753598,6.5120000000000005
1535,5891012,19180140,6.5120000000000005
1536,8425921,37220686,6.5120000000000005
1537,7109689,19241302,6.5120000000000005
1538,11826815,18807469,6.5120000000000005
1539,2555771,11474005,6.5120000000000005
1540,10769470,21920451,6.5120000000000005
1541,10751500,49104276,6.5120000000000005
1542,7475215,22348222,6.5120000000000005
1543,8006992,2265368,6.5120000000000005
1544,12245124,65908162,6.5120000000000005
1545,10138904,51673899,6.5120000000000005
1546,12682593,28309414,6.5120000000000005
1547,10635554,7833404,6.5120000000000005
1548,4119345,1414385,6.5120000000000005
1549,12489916,65907845,6.5120000000000005
1550,12172836,14810859,6.5120000000000005
1551,10634364,16044270,6.5120000000000005
1552,11470818,32870796,6.5120000000000005
1553,5718921,22348222,6.5120000000000005
1554,10037387,48494513,6.5120000000000005
1555,4479140,23181076,6.5120000000000005
1556,8371115,3179912,6.5120000000000005
1557,4983622,25632301,6.5120000000000005
1558,1401625,25188,6.5120000000000005
1559,5588537,28972872,6.5120000000000005
1560,9896359,170480,6.5120000000000005
1561,10454061,51673899,6.5120000000000005
1562,12291029,32540732,6.5120000000000005
1563,8814215,4962900,6.5120000000000005
1564,25418,25188,6.5120000000000005
1565,7244031,22052842,6.5120000000000005
1566,8782592,14587487,6.5120000000000005
1567,12356962,49420192,6.5120000000000005
1568,2810123,14374050,6.5120000000000005
1569,9725178,3023813,6.5120000000000005
1570,7961477,41998307,6.5120000000000005
1571,4358181,4195134,6.5120000000000005
1572,7698631,5316617,6.5120000000000005
1573,5659866,280497,6.5120000000000005
1574,12356,26988,6.5120000000000005
1575,10996179,48702457,6.5120000000000005
1576,12092499,9410008,6.5120000000000005
1577,11122394,50587785,6.5120000000000005
1578,11455804,18202088,6.5120000000000005
1579,10749794,26704689,6.5120000000000005
1580,4837719,24898836,6.5120000000000005
1581,7840131,1555309,6.5120000000000005
1582,12343588,66645251,6.5120000000000005
1583,11624428,61571632,6.5120000000000005
1584,6882615,22348222,6.5120000000000005
1585,11767216,5997103,6.5120000000000005
1586,11695285,14604394,6.5120000000000005
1587,6072693,17407425,6.5120000000000005
1588,8596566,3668535,6.5120000000000005
1589,4173285,2851756,6.5120000000000005
1590,2777752,1362285,6.5120000000000005
1591,12506404,15014071,6.5120000000000005
1592,6603827,34552909,6.5120000000000005
1593,9590679,49640474,6.5120000000000005
1594,3343428,11228809,6.5120000000000005
1595,7743569,4595799,6.5120000000000005
1596,5717528,7394101,6.5120000000000005
1597,8481291,8167936,6.5120000000000005
1598,8523157,30240262,6.5120000000000005
1599,9755993,50314416,6.5120000000000005
1600,8378257,12996682,6.5120000000000005
1601,2294730,11722258,6.5120000000000005
1602,8310660,18604433,6.5120000000000005
1603,5974886,23856705,6.5120000000000005
1604,10391455,10115868,6.5120000000000005
1605,11121872,50587785,6.5120000000000005
1606,11584799,57812241,6.5120000000000005
1607,11740527,6950436,6.5120000000000005
1608,11757376,54099497,6.5120000000000005
1609,8613870,2330905,6.5120000000000005
1610,533114,71783,6.390000000000001
1611,8577620,1141071,6.390000000000001
1612,9496224,37900191,6.390000000000001
1613,8055839,39621923,6.390000000000001
1614,2016500,10370843,6.390000000000001
1615,5434353,9658771,6.390000000000001
1616,3182652,2555135,6.390000000000001
1617,4767023,24593919,6.390000000000001
1618,2611177,13372537,6.390000000000001
1619,1170157,5243773,6.390000000000001
1620,6106955,1622932,6.390000000000001
1621,950046,5153431,6.390000000000001
1622,11240774,10258834,6.390000000000001
1623,11590000,12243051,6.390000000000001
1624,8014950,42231579,6.390000000000001
1625,11431331,20857768,6.390000000000001
1626,8794784,46088220,6.390000000000001
1627,3914363,9419684,6.390000000000001
1628,9290941,25188340,6.390000000000001
1629,4044840,9419684,6.390000000000001
1630,8096900,39652496,6.390000000000001
1631,965554,25188,6.390000000000001
1632,7757132,8958021,6.390000000000001
1633,11873789,44369882,6.390000000000001
1634,9299923,12243051,6.390000000000001
1635,218259,25188,6.390000000000001
1636,1731639,2355815,6.390000000000001
1637,9248612,47990609,6.390000000000001
1638,10021398,20327499,6.390000000000001
1639,10810096,3173838,6.390000000000001
1640,7283351,8503981,6.390000000000001
1641,5904992,25327613,6.390000000000001
1642,5481930,26367207,6.390000000000001
1643,5872926,30489899,6.268
1644,10771705,55712101,6.268
1645,7825327,14785487,6.268
1646,9870,25188,6.268
1647,4526384,14785487,6.268
1648,6878090,4908272,6.268
1649,7911936,22348222,6.268
1650,8469464,40833154,6.268
1651,8584081,45177323,6.268
1652,12183851,65474357,6.268
1653,12033661,4852286,6.172031430068099
1654,12093724,64830791,6.172031430068099
1655,4446413,9419684,6.146
1656,891953,3137257,6.146
1657,2420123,7739162,6.146
1658,826706,1997048,6.146
1659,1529393,8158181,6.146
1660,4527029,16442921,6.146
1661,8716849,45752276,6.146
1662,7635616,22348222,6.134
1663,8388481,26956083,6.134
1664,8956082,10795653,6.134
1665,8515356,26956083,6.134
1666,11862885,10552730,6.134
1667,10103725,51849764,6.134
1668,2918875,14422289,6.134
1669,9275838,48173594,6.134
1670,12112925,8004819,6.134
1671,12275378,63421037,6.134
1672,12202771,19656906,6.134
1673,8417742,26956083,6.134
1674,5067019,26164941,6.134
1675,12474816,43182211,6.134
1676,7582651,39761134,6.134
1677,5478135,13595892,6.134
1678,6644330,5028116,6.134
1679,12684841,17153663,6.134
1680,2880944,5052732,6.134
1681,4339392,3310704,6.134
1682,5317935,95959,6.134
1683,11059835,57402911,6.134
1684,9188430,4540519,6.134
1685,6692941,68353,6.134
1686,4255538,11279983,6.134
1687,3236496,5474074,6.134
1688,8970393,14438532,6.134
1689,11292859,47180444,6.134
1690,8014383,32532791,6.134
1691,9663423,22543302,6.134
1692,5659780,29336905,6.134
1693,2547129,3137257,6.134
1694,5755910,29859334,6.134
1695,9273978,814298,6.134
1696,12592117,21184200,6.134
1697,2374089,11356547,6.134
1698,10941557,51352166,6.134
1699,5454265,27296640,6.134
1700,12730816,69221027,6.134
1701,6746543,32376332,6.134
1702,2821921,25188,6.134
1703,10424879,15232579,6.134
1704,8919439,21185257,6.134
1705,10083363,21962270,6.134
1706,12069214,757253,6.134
1707,5959251,27075316,6.134
1708,11687122,12243051,6.134
1709,8325477,43888695,6.134
1710,10034183,31310602,6.134
1711,4714840,24360595,6.134
1712,7982359,9419684,6.134
1713,5423916,64236,6.134
1714,9706199,50116532,6.134
1715,7859888,2737231,6.134
1716,10656354,6146242,6.134
1717,5352623,97805,6.134
1718,8339473,15396970,6.134
1719,3997572,1805868,6.134
1720,10186477,184232,6.134
1721,11397511,53312551,6.134
1722,11885653,665668,6.134
1723,7549896,39568178,6.134
1724,12233285,25938928,6.0120000000000005
1725,11638661,59082726,6.0120000000000005
1726,70481,26988,6.0120000000000005
1727,9770477,17194624,6.0120000000000005
1728,4964365,6104365,6.0120000000000005
1729,8442154,44448088,6.0120000000000005
1730,8973483,30383169,6.0120000000000005
1731,228883,25188,6.0120000000000005
1732,9407895,41317613,6.0120000000000005
1733,8191739,28763698,6.0120000000000005
1734,11637504,29414542,6.0120000000000005
1735,3881993,11487565,6.0120000000000005
1736,3521944,17735272,6.0120000000000005
1737,7840411,41306542,6.0120000000000005
1738,3606396,18175186,6.0120000000000005
1739,52423,25188,6.0120000000000005
1740,11670237,2897513,6.0120000000000005
1741,11454147,18202088,6.0120000000000005
1742,22208,25188,6.0120000000000005
1743,1498719,8008692,6.0120000000000005
1744,9274587,1444340,6.0120000000000005
1745,1867881,9419684,6.0120000000000005
1746,3369898,17001829,6.0120000000000005
1747,697078,26988,6.0120000000000005
1748,7114655,271917,6.0120000000000005
1749,12253029,42868503,6.0120000000000005
1750,2495047,5430185,6.0120000000000005
1751,4128326,21415171,6.0120000000000005
1752,10354248,4383223,6.0120000000000005
1753,3967611,1680669,6.0120000000000005
1754,8956962,46813874,6.0120000000000005
1755,8490356,44581223,6.0120000000000005
1756,5549683,24806753,6.0120000000000005
1757,68902,25188,6.0120000000000005
1758,7921649,26956083,6.0120000000000005
1759,4431210,16442921,6.0120000000000005
1760,6355733,29025144,6.0120000000000005
1761,7929879,1444340,6.0120000000000005
1762,65353,319393,6.0120000000000005
1763,65363,319393,6.0120000000000005
1764,91588,494453,6.0120000000000005
1765,7449448,38701026,6.0120000000000005
1766,8064980,16284736,6.0120000000000005
1767,10887456,56116870,6.0120000000000005
1768,6728819,2847302,5.890000000000001
1769,1944976,10060070,5.890000000000001
1770,6655012,34832265,5.890000000000001
1771,8947232,16186589,5.890000000000001
1772,11411325,59082726,5.890000000000001
1773,8780440,46024636,5.890000000000001
1774,54215,25188,5.890000000000001
1775,5718801,22348222,5.890000000000001
1776,12342549,1015632,5.890000000000001
1777,1863443,9419684,5.890000000000001
1778,5870309,30283594,5.890000000000001
1779,1372816,25188,5.890000000000001
1780,8584276,3521413,5.890000000000001
1781,4453153,14364920,5.890000000000001
1782,6544642,21895391,5.890000000000001
1783,9239190,48020499,5.890000000000001
1784,9496337,12711168,5.890000000000001
1785,7454966,16442921,5.890000000000001
1786,10004575,3130698,5.794031430068099
1787,9855,25188,5.794031430068099
1788,10040838,45558237,5.794031430068099
1789,1262443,4463536,5.794031430068099
1790,12652527,20621133,5.768
1791,10340581,29414542,5.768
1792,12463961,67445992,5.768
1793,9926796,51026962,5.768
1794,115936,228845,5.768
1795,4565470,9419684,5.634
1796,12446656,12790789,5.634
1797,5652147,352441,5.634
1798,7476936,5366301,5.634
1799,12497846,67677418,5.634
1800,11697685,62159924,5.634
1801,3193484,16186589,5.634
1802,8321805,12039349,5.634
1803,11563716,9419684,5.634
1804,10475848,53989804,5.634
1805,9217717,47932622,5.634
1806,7356415,914630,5.634
1807,11767622,6950436,5.634
1808,12047007,62149054,5.634
1809,7362715,10132799,5.634
1810,10898451,52684486,5.634
1811,7275018,534259,5.634
1812,8867072,11813089,5.634
1813,8301150,39088458,5.634
1814,3977877,14993032,5.634
1815,7008455,14338710,5.634
1816,5726867,29691316,5.634
1817,4181163,9419684,5.634
1818,9367059,1488999,5.634
1819,8497555,10132799,5.634
1820,4679319,5474074,5.634
